Date,Mkt-RF,SMB,HML,RMW,CMA,RF,ADS_Index,SP500,T10Y3M,DGS10,OBMMIJUMBO30YF,DEXUSEU,DEXJPUS,DEXUSUK,CBBTCUSD,CBETHUSD,T10YIE,DCOILBRENTEU,VIXCLS,DAAA,DBAA,AMERIBOR,T5YIE,BAMLH0A0HYM2,BAMLH0A0HYM2EY,DGS1,DCOILWTICO,DHHNGSP,EMVELECTGOVRN_interp,ECIWAG_interp,RSI,Volatility,SMA20,SMA50,OBV,Kalman,log_return
2022-03-01,-1.56,-0.28,-0.82,-0.41,0.56,0.0,0.188927,4306.26,1.4,1.72,3.769,1.1103,114.87,1.3318,44412.2,2973.53,2.62,110.93,33.32,3.2,3.97,0.14107,3.14,3.89,5.46,0.91,103.66,4.36,0.67005,153.3341428321118,28.948155555170278,132.5468750748267,227.19000015258788,286.1424014282227,482889500,205.26724461026097,-0.0363834070588618
2022-03-02,1.81,0.61,1.32,0.53,0.41,0.0,0.172973,4386.54,1.52,1.86,3.767,1.1102,115.59,1.3365,43862.75,2943.2,2.71,118.94,30.74,3.32,4.1,0.12151,3.23,3.71,5.47,1.06,110.74,4.65,0.6780252502963667,153.3561385604894,32.440987147162616,103.07660579373146,221.64550018310547,283.62880126953127,512341600,207.39814198345195,0.0224498983772918
2022-03-03,-0.88,-0.21,1.51,1.23,1.22,0.0,0.158006,4363.49,1.48,1.86,3.859,1.1053,115.67,1.3326,42432.0,2830.06,2.69,115.36,30.48,3.31,4.1,0.12261,3.17,3.71,5.46,1.08,107.69,4.63,0.6841682317614577,153.37809985787382,30.636524013426097,45.92744648211544,215.6440002441406,281.1792010498047,485078100,204.07885833084137,-0.0250085981144112
2022-03-04,-1.1,-0.52,0.69,0.37,1.22,0.0,0.14402,4328.87,1.4,1.74,3.781,1.0912,114.65,1.3214,39205.77,2623.22,2.67,123.86,31.98,3.24,4.05,0.11199,3.19,3.9,5.55,1.05,115.77,4.74,0.6884789443952728,153.40002672426513,29.631620181221976,43.0752121242852,213.7590003967285,278.49640075683595,452947200,201.06636627646532,-0.0144408815300755
2022-03-07,-3.12,0.72,0.9,-0.69,1.35,0.0,0.107128,4201.09,1.4,1.78,3.777,1.086,115.41,1.3115,38004.69,2492.39,2.77,129.02,36.45,3.31,4.1,0.11541,3.29,4.01,5.71,1.07,119.26,4.93,0.6904174693090641,153.46560073748003,25.70342732590143,43.29444569216088,211.27800064086915,275.63680053710937,414386600,190.8746865890965,-0.0649984702331058
2022-03-08,-0.52,0.96,0.35,-1.09,-0.25,0.0,0.0954905,4170.7,1.5,1.86,3.842,1.0881,115.64,1.3101,38724.21,2575.93,2.9,133.18,35.13,3.41,4.21,0.11434,3.43,4.03,5.82,1.12,123.64,4.61,0.6873991066177763,153.48738987989873,28.005626665007583,45.05773163548389,209.5470001220703,272.73780059814453,451894700,190.43640717877497,0.0149303499110651
2022-03-09,2.79,0.01,-2.11,-0.41,-1.56,0.0,0.0840482,4277.88,1.56,1.94,3.906,1.1069,115.87,1.316,41985.86,2729.78,2.84,116.58,32.45,3.41,4.26,0.10522,3.33,3.94,5.81,1.15,108.81,4.55,0.682548475095213,153.50914459132423,34.3807115373662,44.92859714789938,208.46300048828124,269.7842007446289,483789400,196.48078410056576,0.0422399110956214
2022-03-10,-0.47,0.3,1.17,-0.32,0.35,0.0,0.0727969,4259.52,1.59,1.98,3.96,1.1007,116.05,1.3108,39454.87,2610.77,2.86,114.54,30.23,3.5,4.36,0.0919,3.42,4.0,5.93,1.19,105.93,4.65,0.6758655747413739,153.53086487175656,33.11524246059312,40.76468932562267,206.6235008239746,266.76400085449217,458936400,195.5282239106866,-0.0167131635591938
2022-03-11,-1.49,-0.13,1.78,0.99,0.6,0.0,0.061732,4204.31,1.6,2.0,3.946,1.0937,117.08,1.3063,38670.76,2553.78,2.94,118.11,30.75,3.47,4.35,0.09048,3.52,4.05,5.99,1.22,109.31,4.79,0.6673504055562591,153.55255072119576,30.33733533707509,38.95545981669159,204.60050048828128,263.6574008178711,424241900,189.5928143185564,-0.039710593259232
2022-03-14,-1.06,-0.83,1.74,2.18,0.05,0.0,0.0294188,4173.11,1.69,2.14,3.99,1.0979,118.0,1.3044,39644.88,2590.58,2.93,110.39,31.77,3.57,4.47,0.10095,3.5,4.16,6.23,1.28,103.22,4.59,0.6308112850132606,153.61740168355445,29.988008197442696,39.417504571963946,202.954500579834,260.50280120849607,393231400,187.3719262635524,-0.0052372699507181
2022-03-15,2.15,-0.49,-2.39,0.77,-1.0,0.0,0.0186684,4262.45,1.69,2.15,4.135,1.0974,118.19,1.3065,39361.36,2623.84,2.84,105.14,29.83,3.63,4.51,0.10453,3.42,4.21,6.28,1.28,96.42,4.46,0.6149670405030426,153.63894980902097,34.465923254765485,38.0646000319515,201.6710006713867,257.61640106201173,424953100,190.86356412751843,0.0285235301070851
2022-03-16,2.61,0.44,-1.82,-1.15,-1.52,0.0,0.007889,4357.86,1.75,2.19,4.021,1.0996,118.48,1.3096,41109.85,2773.76,2.8,104.61,26.67,3.56,4.42,0.11053,3.34,3.96,6.1,1.35,94.85,4.68,0.5972905271615494,153.6604635034944,42.912726048964615,33.77909253283008,200.80250091552733,254.91820098876957,465593400,200.43314205456784,0.0586530420760834
2022-03-17,1.43,0.16,-1.09,-1.59,-0.14,0.0,-0.00292374,4411.67,1.8,2.2,4.1,1.111,118.45,1.3159,40964.07,2815.39,2.91,113.5,25.67,3.47,4.37,0.36956,3.51,3.81,5.94,1.3,102.97,4.8,0.5780440470151652,153.68194276697471,45.65068494959613,31.296735213588363,200.36750106811525,252.3444009399414,495093100,205.98523528220957,0.0204638897611707
2022-03-18,1.33,-0.19,-1.85,-0.54,-0.8,0.0,-0.013774,4463.12,1.72,2.14,4.135,1.1044,119.17,1.3169,41806.03,2939.44,2.86,114.32,23.87,3.28,4.28,0.3751,3.48,3.81,5.9,1.29,104.69,4.87,0.5588014122221993,153.7033875994618,50.86501463666938,33.78195239634812,200.80650100708007,250.19080078125,547221100,213.85949084539692,0.0407758470706524
2022-03-21,-0.17,-0.94,1.6,-0.18,1.57,0.0,-0.0459371,4461.18,1.78,2.32,4.167,1.1048,119.15,1.3201,41009.98,2891.29,2.9,122.29,23.53,3.46,4.39,0.38207,3.52,3.67,5.95,1.4,112.14,4.77,0.5026703921221198,153.7675155109642,47.99840013109138,34.76299430241562,201.0730010986328,247.7714010620117,517078800,212.0833517350665,-0.0233666403547997
2022-03-22,1.31,-0.22,-1.15,-0.81,-1.01,0.0,-0.055669,4511.61,1.87,2.38,4.28,1.1022,120.66,1.3258,42359.88,2968.32,2.91,121.53,22.94,3.51,4.43,0.36819,3.52,3.7,6.03,1.59,111.03,5.0,0.4844923468483663,153.7888226194787,51.06351195684032,37.3266300305516,201.8015007019043,245.46860076904295,549077600,215.50645445150025,0.0241053779953856
2022-03-23,-1.25,-0.61,0.39,-0.5,1.55,0.0,-0.0648037,4456.24,1.82,2.32,4.369,1.1001,121.02,1.3212,42940.28,3039.17,2.94,127.52,23.57,3.51,4.35,0.35426,3.57,3.72,6.0,1.52,114.89,5.26,0.4665804489544156,153.81009529700003,49.13532838985974,38.52292618334207,202.55200119018556,243.17640075683596,525360300,213.97246064114304,-0.0148336270752829
2022-03-24,1.42,-0.32,-0.78,-0.47,-0.18,0.0,-0.0733447,4520.16,1.82,2.34,4.346,1.1006,122.08,1.3183,43979.48,3108.99,2.92,123.98,21.67,3.49,4.35,0.34892,3.57,3.67,5.98,1.55,114.2,5.19,0.4489346984402682,153.8313335435282,52.81083327335668,41.10460738039785,203.1505012512207,240.88040100097655,556862600,218.16831759224956,0.0282216286999504
2022-03-25,0.27,-0.31,2.19,0.2,1.33,0.0,-0.0812954,4543.06,1.93,2.48,4.397,1.0985,121.98,1.3193,44355.11,3105.64,2.95,122.67,20.81,3.54,4.44,0.3511,3.59,3.51,6.0,1.67,116.2,5.51,0.4315550953059239,153.8525373590632,54.12544814718175,43.82132001162438,203.71750183105468,238.65160095214844,596901600,220.90558243570203,0.010195153556997
2022-03-28,0.73,-0.87,-1.71,0.5,-1.19,0.0,-0.101859,4575.52,1.87,2.46,4.363,1.0977,123.25,1.3091,47191.31,3339.94,2.95,114.5,19.63,3.51,4.4,0.37566,3.56,3.54,6.02,1.69,107.55,5.52,0.3810131701817094,153.91594221970934,55.18316673218458,46.76700425577036,204.3455017089844,236.5938006591797,623125700,222.91778838392577,0.0079477259876871
2022-03-29,1.45,1.2,-1.94,-0.34,-0.98,0.0,-0.107924,4631.6,1.86,2.41,4.559,1.1104,122.61,1.3125,47430.74,3400.05,2.86,112.79,18.9,3.47,4.32,0.37289,3.4,3.38,5.79,1.67,104.25,5.32,0.3646981565665775,153.93700831127177,58.80650507565914,51.76431054008219,205.66400146484372,234.55300079345704,654543600,228.1215912417699,0.0276564294129008
2022-03-30,-0.83,-1.13,0.42,0.4,0.92,0.0,-0.113636,4602.45,1.8,2.35,4.341,1.1163,121.97,1.3149,47022.82,3380.97,2.86,115.59,19.33,3.4,4.28,0.36045,3.41,3.33,5.7,1.64,107.81,5.32,0.3486492903312485,153.958039971841,57.20970999137051,55.253469076801935,206.651001739502,232.74700103759767,628955600,227.91801412938835,-0.0087828860986114
2022-03-31,-1.55,0.62,-0.43,-0.23,0.39,0.0,-0.118997,4530.41,1.8,2.32,4.367,1.1093,121.44,1.3152,45475.83,3281.25,2.84,107.29,20.56,3.38,4.25,0.39079,3.34,3.43,5.79,1.63,100.53,5.46,0.3328665714757227,153.97903720141707,52.97830613309753,56.78455130166856,207.6205017089844,230.80240112304688,604763300,223.75179078573947,-0.0243898516671709
2022-04-01,0.39,0.57,-0.58,-0.91,0.05,0.001,-0.124008,4545.86,1.86,2.39,4.449,1.1043,122.6,1.3114,46222.43,3450.72,2.8,106.13,19.63,3.32,4.2,0.37363,3.28,3.4,5.86,1.72,99.32,5.43,0.31735,154.0,54.61780980122643,58.23795295616071,208.8600021362305,228.9682012939453,624308100,224.5750004230677,0.0111358475313996
2022-04-04,0.94,-0.54,-1.87,-0.78,-0.66,0.001,-0.14032,4582.64,1.76,2.42,4.383,1.0992,122.7,1.3116,46568.89,3517.62,2.8,108.15,18.57,3.33,4.23,0.36036,3.28,3.33,5.8,1.72,103.29,5.72,0.2723971698516504,154.0626818097899,60.06221658591809,58.65698094852502,211.1810020446777,227.5826010131836,652362900,231.5574170738569,0.039417376391687
2022-04-05,-1.55,-0.72,0.82,0.69,0.17,0.001,-0.146135,4525.12,1.89,2.54,4.465,1.0921,123.48,1.3101,45449.25,3399.15,2.84,106.6,21.03,3.44,4.31,0.35822,3.31,3.27,5.88,1.77,101.98,5.95,0.25794518789514,154.08350688440018,58.35260884619896,57.99890639018514,213.2585021972656,226.04520111083983,622635700,231.76923525713696,-0.0088034539767116
2022-04-06,-1.24,-0.31,1.09,0.24,0.85,0.001,-0.152135,4481.15,1.94,2.61,4.495,1.0913,123.7,1.3082,43206.04,3172.23,2.83,100.81,22.1,3.51,4.38,0.37427,3.28,3.48,6.1,1.79,96.39,6.29,0.2437593533184327,154.10429752801736,51.74490704159245,56.970924323254565,214.4985023498535,224.5082012939453,593640600,225.42079569397652,-0.0375312902637851
2022-04-07,0.33,-0.61,-0.13,0.38,0.34,0.001,-0.158323,4500.21,1.98,2.66,4.574,1.09,123.8,1.306,43432.08,3227.08,2.82,99.83,21.55,3.55,4.44,0.35657,3.26,3.54,6.16,1.78,96.05,6.05,0.2298396661215285,154.12505374064136,51.48757411431088,54.53816364304487,215.8855018615723,223.0746011352539,572603400,223.56871322302192,-0.0015686551273352
2022-04-08,-0.39,-0.53,2.24,0.36,1.04,0.001,-0.164701,4488.28,2.02,2.72,4.712,1.0874,124.31,1.3032,42281.5,3195.3,2.87,101.26,21.16,3.6,4.5,0.35765,3.33,3.57,6.26,1.81,98.35,6.38,0.2161861263044275,154.14577552227223,51.00370620574503,48.16444997343973,217.62150192260745,221.62840087890623,554227700,222.6401893359206,-0.0027847445182749
2022-04-11,-1.54,0.62,1.06,0.44,0.06,0.001,-0.185365,4412.53,2.02,2.79,4.62,1.0875,125.55,1.3033,39615.2,2985.91,2.91,97.92,24.37,3.73,4.61,0.37431,3.37,3.73,6.45,1.85,94.22,6.35,0.1768223911319427,154.20773428120577,46.54385008113005,38.94768320139423,219.11300201416012,219.923401184082,533711100,218.00759515099784,-0.0267569689834645
2022-04-12,-0.29,0.57,0.46,-0.26,1.05,0.001,-0.193256,4397.45,1.98,2.72,4.677,1.0852,125.25,1.3031,40105.2,3030.79,2.86,104.42,24.26,3.75,4.64,0.38504,3.31,3.75,6.37,1.77,100.52,6.59,0.164233440834054,154.22831833886403,44.87373042616073,30.50182444352436,220.2185020446777,217.9410009765625,513582300,215.1084896181412,-0.0107758000037858
2022-04-13,1.4,0.62,-0.7,-1.0,0.02,0.001,-0.201713,4446.59,1.95,2.7,4.699,1.0874,125.51,1.3072,41101.04,3117.13,2.8,108.49,21.82,3.77,4.64,0.36818,3.25,3.77,6.35,1.78,104.26,6.68,0.1519106379159684,154.2488679655291,45.64331371200966,26.961573772850613,220.7865020751953,215.8608010864258,532814100,215.01967527365628,0.0039615370889664
2022-04-14,-1.28,0.32,1.41,0.18,0.94,0.001,-0.210741,4392.59,2.04,2.83,4.647,1.0796,125.92,1.3052,39910.05,3018.44,2.89,110.83,22.7,3.88,4.76,0.37095,3.33,3.68,6.36,1.84,106.84,6.94,0.1398539823776858,154.26938316120103,42.06463264433448,26.12692598951213,220.90350189208985,213.6044009399414,514434600,211.39190456995843,-0.022627269378758
2022-04-18,-0.21,-0.57,1.81,0.76,0.63,0.001,-0.25233,4391.69,2.04,2.85,4.7,1.0785,126.77,1.3019,40817.48,3057.72,2.92,,22.17,3.89,4.79,0.39373,3.36,3.64,6.38,1.84,108.24,7.48,0.0942888340225865,154.35109963395712,42.65853305511504,27.347295733542182,220.61750183105468,213.0646011352539,531015400,210.92573522222625,0.0028032402295948
2022-04-19,1.77,0.4,-0.94,0.54,-1.27,0.001,-0.263668,4462.21,2.12,2.93,4.778,1.0789,128.55,1.3009,41480.25,3098.58,2.93,105.49,21.37,3.95,4.84,0.40672,3.36,3.58,6.4,1.94,102.54,7.44,0.0835629153833194,154.37144267466323,48.91032400036985,26.241615951070003,220.90850143432615,212.669001159668,551105300,215.71130522608655,0.0305573824772927
2022-04-20,-0.28,0.48,1.26,0.76,1.13,0.001,-0.275301,4459.45,2.03,2.85,4.815,1.0857,127.76,1.3055,41350.25,3075.06,2.92,105.05,20.32,3.87,4.76,0.41305,3.36,3.56,6.34,1.93,102.56,7.12,0.0731031441238554,154.39175128437623,37.53006835419912,31.61330417649134,220.0970016479492,212.17920104980467,508068800,204.24911640661688,-0.0809097388028793
2022-04-21,-1.76,-0.55,0.38,1.75,0.4,0.001,-0.287234,4393.66,2.07,2.9,4.861,1.0839,128.62,1.3042,40464.52,2984.26,3.02,107.2,22.68,3.92,4.83,0.40802,3.37,3.5,6.38,2.01,103.89,6.88,0.0629095202441945,154.41202546309609,31.718585338314924,41.939931439153895,218.8275016784668,211.53700134277344,458114700,192.1214413465155,-0.0636008825959991
2022-04-22,-2.74,0.26,-0.17,-0.12,-0.22,0.001,-0.299472,4271.78,2.07,2.9,4.951,1.079,128.78,1.2848,39708.2,2960.49,2.98,105.15,28.21,3.96,4.86,0.42409,3.37,3.65,6.52,2.06,102.86,6.59,0.0529820437443366,154.43226521082275,30.108634385421794,51.69588202845131,217.05450134277345,210.57920135498048,421687900,186.1161570310052,-0.0212808645138344
2022-04-25,0.71,0.12,-1.84,0.11,-1.06,0.001,-0.337709,4296.12,1.9,2.81,4.75,1.0703,127.66,1.2698,40490.41,3010.19,2.91,99.27,27.02,3.92,4.84,0.41969,3.27,3.8,6.59,2.03,99.6,6.42,0.0247964985235817,154.49277786804382,32.7808638496068,57.69636165602759,215.3130012512207,209.75760131835935,450969000,186.77118384038383,0.0155217604813868
2022-04-26,-3.0,-0.36,1.78,0.23,1.22,0.001,-0.350513,4175.2,1.94,2.77,4.809,1.0661,127.37,1.2617,38102.78,2810.32,2.85,102.89,33.52,3.92,4.83,0.41151,3.25,3.83,6.56,1.99,102.62,6.89,0.0159336115429362,154.5128798917979,30.175139226666133,64.3893570403884,213.18100128173828,208.98560119628905,419221600,182.4076887472689,-0.0328344357210962
2022-04-27,0.12,-0.57,0.35,0.15,0.8,0.001,-0.363295,4183.96,2.0,2.82,4.841,1.0549,128.44,1.2547,39188.42,2883.7,2.88,103.3,31.6,3.97,4.87,0.4227,3.28,3.89,6.61,1.97,101.96,6.91,0.0073368719420938,154.53294748455872,27.810247020407616,70.5132717932085,210.4355010986328,208.13060119628904,348158700,176.8174882994966,-0.033720531774455
2022-04-28,2.44,-0.51,-0.44,0.46,0.09,0.001,-0.37606,4287.5,2.03,2.85,4.86,1.05,130.94,1.2443,39737.71,2936.87,2.97,105.78,29.99,3.99,4.91,0.4324,3.39,3.83,6.64,2.04,105.47,6.97,-0.0009937202789454,154.5529806463265,49.62250646208904,68.75791693766928,209.329500579834,207.82520111083983,449049300,198.4899730744181,0.1620644073487211
2022-04-29,-3.53,0.87,0.59,-0.24,0.66,0.001,-0.388815,4131.93,2.04,2.89,4.89,1.0537,129.84,1.2565,38597.17,2817.14,2.88,108.36,33.4,4.01,4.94,0.42411,3.3,3.93,6.77,2.1,104.59,6.84,-0.0090581651201816,154.5729793771011,47.00852160310412,68.0840781457427,208.2350006103516,207.50380126953124,399855900,199.9741795190192,-0.0258999930132272
2022-05-02,0.8,0.39,-1.15,-0.62,-1.34,0.001,-0.427031,4155.38,2.09,2.99,5.009,1.0521,130.18,1.2523,38488.36,2854.79,2.81,,32.34,4.18,5.07,0.44042,3.21,4.05,7.01,2.1,105.18,7.3,-0.0316207867800645,154.6327689834659,52.47269312097318,66.43621206371961,207.5490005493164,207.57220123291012,449771200,208.33645857593677,0.0518094649214432
2022-05-03,0.41,0.15,1.64,0.0,1.15,0.001,-0.439733,4175.48,2.06,2.97,5.036,1.0532,130.09,1.251,37708.41,2779.99,2.83,104.94,29.25,4.11,5.02,0.43444,3.21,3.97,6.93,2.16,102.53,7.84,-0.0383500134220315,154.65262999026783,52.914137217731614,62.093806361767975,206.4560005187988,207.6896011352539,491327500,211.1050940539252,0.0042536877102063
2022-05-04,3.0,-0.53,0.34,0.07,0.07,0.001,-0.452421,4300.17,2.04,2.93,5.042,1.0539,129.97,1.2487,39671.83,2939.84,2.86,110.53,25.42,4.08,5.01,0.43902,3.24,4.1,6.96,2.07,107.84,8.3,-0.0445424640041386,154.67245656607662,58.20086954946761,59.72663543599265,206.03450088500975,208.116201171875,532703400,220.32871351356096,0.0522808964453009
2022-05-05,-3.8,-0.25,2.37,0.61,1.17,0.001,-0.465098,4146.87,2.2,3.05,5.041,1.0507,130.41,1.2334,36516.79,2745.11,2.87,112.11,31.2,4.28,5.15,0.92537,3.23,4.03,7.02,2.08,108.17,8.42,-0.0501981385263857,154.69224871089227,50.14031132766391,57.65243026923332,205.28350067138672,208.3128012084961,491574200,211.29713480024455,-0.0701253423487184
2022-05-06,-0.85,-1.02,1.79,1.01,1.36,0.001,-0.477771,4123.34,2.27,3.12,5.087,1.0572,130.35,1.2344,36013.22,2694.25,2.86,113.86,30.19,4.28,5.21,0.92548,3.22,4.18,7.19,2.08,109.72,8.35,-0.0553170369887728,154.7120064247148,48.00602340603749,55.32844020670234,204.32450103759768,208.236201171875,456827000,205.6548838758569,-0.0218913946539026
2022-05-09,-3.54,-0.03,1.31,4.21,-0.3,0.001,-0.514441,3991.24,2.13,3.05,5.074,1.0559,130.37,1.2335,30176.73,2236.68,2.75,106.67,34.75,4.28,5.22,0.92817,3.06,4.47,7.42,1.99,103.08,8.06,-0.0674530760167747,154.77107298022335,44.58039524118384,53.172019872815895,203.01850128173828,207.9508013916016,420523800,198.5751120157487,-0.0378063793301481
2022-05-10,0.2,-0.49,-1.24,-0.66,0.31,0.001,-0.524406,4001.05,2.1,2.99,5.016,1.0531,130.21,1.2313,30961.83,2339.47,2.65,102.61,32.99,4.2,5.15,0.92406,2.92,4.52,7.4,2.01,99.74,6.78,-0.0704248702397221,154.7906929700732,45.37989561013327,51.88090666785234,202.07800064086916,207.6832012939453,454976300,197.88165405798907,0.0073122104124988
2022-05-11,-1.95,-0.59,2.59,0.7,0.95,0.001,-0.53302,3935.18,2.0,2.91,5.006,1.0537,130.2,1.2317,29027.82,2079.77,2.7,107.7,32.56,4.12,5.08,0.91862,3.0,4.55,7.41,1.99,105.5,7.53,-0.0728598884028095,154.81027852892993,41.4001078455044,51.882081007574186,200.80800094604493,207.3882012939453,423822900,191.0291788850232,-0.0461273231646864
2022-05-12,0.17,1.21,-1.24,-0.37,-1.1,0.001,-0.540286,3930.08,1.88,2.84,4.999,1.0376,128.1,1.2198,28959.93,1961.1,2.59,108.06,31.77,4.05,5.04,0.92736,2.89,4.77,7.53,1.96,106.15,7.25,-0.0747581305060371,154.8298296567935,42.91290913266354,50.80867698421196,199.62050094604493,207.0508013916016,462085100,191.18721209838088,0.013158776784246
2022-05-13,2.76,0.37,-2.16,-2.13,-0.69,0.001,-0.546208,4023.89,1.9,2.93,5.026,1.041,129.23,1.2242,29292.4,2011.55,2.69,112.12,28.87,4.19,5.17,0.92499,3.03,4.63,7.49,2.04,110.52,7.75,-0.0761195965494047,154.8493463536639,47.24271046374561,49.87759850075361,199.04250106811523,206.96380126953125,486634900,196.758741209486,0.0378642144096915
2022-05-16,-0.6,0.09,1.34,0.19,1.33,0.001,-0.55726,4008.01,1.81,2.88,5.028,1.042,129.15,1.227,29854.67,2021.08,2.68,114.86,27.47,4.18,5.17,0.92636,3.04,4.71,7.5,2.07,114.07,8.07,-0.0769833383203477,154.9076898583162,48.0590237814742,48.72307496685096,198.50600051879883,206.96340118408204,513747500,199.21833022475192,0.0071238860965567
2022-05-17,2.15,0.94,-0.04,-0.69,-0.32,0.001,-0.560485,4088.85,1.92,2.98,5.104,1.0532,129.31,1.2468,30391.04,2087.26,2.71,112.89,26.1,4.26,5.25,0.92763,3.08,4.6,7.5,2.16,112.31,8.26,-0.0761977001242756,154.92707324052034,49.58535242887852,45.78180757530896,197.77150039672853,207.2664010620117,538620200,201.76817930906867,0.0128149665390782
2022-05-18,-4.04,0.46,1.54,-0.54,0.35,0.001,-0.563705,3923.68,1.86,2.89,5.013,1.0494,128.22,1.2396,28762.93,1919.15,2.72,110.04,30.96,4.18,5.2,0.94276,3.05,4.84,7.68,2.16,109.67,8.53,-0.0748752858683435,154.9464530568762,43.98512840406399,45.958282496091726,197.36250076293945,207.30540130615236,514660200,194.62596923019763,-0.0525876595244328
2022-05-19,-0.34,0.39,-0.77,-1.19,-0.86,0.001,-0.56692,3900.79,1.79,2.84,4.997,1.0587,127.62,1.2504,30258.84,2017.92,2.59,113.22,29.35,4.18,5.21,0.9391,2.97,4.92,7.72,2.11,112.21,8.21,-0.0730160955525514,154.96583371669004,43.50088133406214,45.521082234548544,197.52350006103515,207.161201171875,490213300,192.12535983002067,-0.0049540539360099
2022-05-20,-0.05,-0.13,-0.19,-0.11,0.16,0.001,-0.570133,3901.36,1.75,2.78,5.044,1.0559,127.86,1.2492,29138.15,1955.22,2.55,113.63,29.43,4.11,5.14,0.93083,2.88,4.91,7.67,2.07,112.63,7.97,-0.0706201291768994,154.985215219962,45.04405164737329,44.01555434502302,197.99499969482423,207.12780090332032,521678900,193.1857528836494,0.0116936086962644
2022-05-23,1.74,-0.93,1.32,-0.03,1.02,0.001,-0.579738,3973.75,1.79,2.86,4.953,1.0668,127.78,1.2571,29095.68,1972.79,2.6,115.13,28.48,4.15,5.19,0.9365,2.92,4.82,7.64,2.09,110.32,8.16,-0.0602115736907837,155.04336479052608,46.91099695721034,42.89007112163813,198.45699920654295,207.30020080566408,546738100,195.4676824897053,0.0138032441055316
2022-05-24,-1.23,-0.48,1.85,1.43,1.14,0.001,-0.582895,3941.48,1.7,2.76,4.823,1.0744,126.56,1.2544,29605.66,1975.86,2.55,115.77,29.45,4.06,5.1,0.93646,2.87,4.94,7.64,2.02,112.55,8.87,-0.055668503075692,155.0627496676302,38.98448978157555,42.78314174128877,198.4734992980957,207.19320068359372,496331800,184.8327571041956,-0.0792446283226134
2022-05-25,1.22,0.75,0.2,-0.56,0.01,0.001,-0.586027,3978.73,1.69,2.75,4.902,1.0658,127.31,1.2539,29487.83,1940.21,2.56,116.41,28.37,4.01,5.04,0.93476,2.88,4.74,7.41,2.01,112.88,9.44,-0.0505886564007403,155.08213538819234,40.821269676804825,39.44749069329231,198.91749954223636,207.0292007446289,524362000,184.08110322415055,0.0139686369094702
2022-05-26,2.18,0.01,-0.59,-0.14,-0.31,0.001,-0.589135,4057.84,1.68,2.75,4.93,1.0725,127.23,1.2582,29160.96,1790.82,2.62,119.81,27.5,3.98,5.0,0.931,2.96,4.38,7.05,1.99,116.19,9.19,-0.0449720336659286,155.10152195221258,46.16025380272573,39.414592622956775,198.2125,206.7892007446289,547418500,189.7396735391572,0.0415550275054543
2022-05-27,2.58,0.01,-1.24,-0.63,-0.26,0.001,-0.59222,4158.24,1.66,2.74,4.974,1.0709,127.14,1.2613,28608.55,1726.53,2.63,121.19,25.72,3.95,5.0,0.93198,2.95,4.19,6.88,2.01,114.96,8.3,-0.038818634871257,155.12090935969084,48.40941902772496,39.44482045474291,197.94550018310548,206.53500091552732,569981200,193.7802042426217,0.0180995731694673
2022-05-31,-0.71,-0.37,0.4,0.78,-0.24,0.001,-0.601031,4132.15,1.69,2.85,4.923,1.0731,128.53,1.2624,31804.27,1941.45,2.64,125.53,26.19,4.0,5.03,0.92342,2.96,4.22,7.0,2.08,114.38,8.46,-0.0088372790939712,155.19846742418434,47.49968673697384,37.67522776766685,197.07099990844728,206.07800079345705,543850100,193.6751082889416,-0.0076652662107863
2022-06-01,-0.75,0.25,0.72,-0.24,1.08,0.003,-0.600691,4101.23,1.79,2.94,4.977,1.0646,130.09,1.2472,29779.16,1815.98,2.65,122.2,25.69,4.02,5.02,0.91483,2.96,4.13,7.03,2.16,115.26,8.47,0.0,155.21785904895285,44.479000757495925,35.71256365078847,195.90149993896483,205.62100067138672,507226600,189.90084826560775,-0.0261603283659779
2022-06-02,2.09,0.41,-2.05,-0.43,-1.49,0.003,-0.598724,4176.82,1.75,2.92,5.074,1.0733,129.83,1.2557,30428.98,1832.03,2.66,,24.72,4.02,5.02,0.91361,2.97,4.15,7.03,2.15,116.88,8.9,0.0093740551538312,155.2372515171794,51.29671392372991,25.552046020369172,194.67399978637692,205.26520080566405,539178200,196.61652635997248,0.0527606290676556
2022-06-03,-1.63,1.02,0.52,-0.8,0.45,0.003,-0.595129,4108.54,1.75,2.96,5.062,1.0721,130.71,1.2496,29684.67,1775.49,2.74,125.68,24.79,4.06,5.05,0.91845,3.04,4.21,7.12,2.18,118.97,8.34,0.0192848863675224,155.25664482886398,46.44125186475062,22.465286199497317,193.79899978637692,204.81160064697264,519713200,192.24153206224804,-0.0414801373026038
2022-06-06,0.33,0.04,0.69,0.5,0.18,0.003,-0.575212,4121.43,1.78,3.04,5.068,1.0699,131.55,1.2544,31324.88,1856.85,2.76,124.99,25.07,4.14,5.12,0.92664,3.05,4.19,7.19,2.23,118.41,9.08,0.0522380363677555,155.31482982466608,48.68754616591339,20.53508805329,193.3229995727539,204.30520050048827,550287400,193.74705664914805,0.0180250639291807
